muutma,kohustuslik,xcomp,aja_pm199626_20#5,,,,,,,,,,,,
muutma,kurb,xcomp,aja_pm199626_430#5,,,,,,,,,,,,
muutma,lapiku=m,xcomp,tea_geofyysika_458#13,,,,,,,,,,,,
muutma,lapselik,xcomp,ilu_maailm_19#5,,,,,,,,,,,,
muutma,üld_rahvalik,xcomp,aja_ee200110_709#7,,,,,,,,,,,,
muutma,lihtsam,xcomp,aja_pm20001004_641#11,,,,,,,,,,,,
muutma,nähtamatu,advcl,aja_luup200202_893#34,kahtlane,,,,,,,,,,,
muutma,närviline,xcomp,aja_ee200110_2243#6,,,,,,,,,,,,
muutma,ohtlikum,xcomp,aja_pm20001004_760#22,,,,,,,,,,,,
muutma,olematu,xcomp,aja_ee199920_62#5,,,,,,,,,,,,
muutma,parem,xcomp,tea_dr8020_110#10,,,,,,,,,,,,
muutma,raskem,xcomp,aja_luup200202_802#5,,,,,,,,,,,,
muutma,raske,xcomp,aja_pm20001004_12#7,,,,,,,,,,,,
muutma,sport=likum,xcomp,aja_sloleht20071217_366#13,,,,,,,,,,,,
muutma,super_maskuliinne,xcomp,aja_horisont2000_1353#15,,,,,,,,,,,,
muutma,taevalik,xcomp,aja_pm199626_551#18,,,,,,,,,,,,
muutma,tõe_näoline,xcomp,tea_eesti_arst_2004_582#28,,,,,,,,,,,,
muutma,tähtsusetu,xcomp,aja_luup200106_1274#5,,,,,,,,,,,,
muutma,tõhusam,xcomp,aja_luup200106_547#7,,,,,,,,,,,,
muutma,tõhusam,xcomp,tea_toohoive_94#10,,,,,,,,,,,,
muutma,tugevam,xcomp,aja_horisont2000_1126#9,,,,,,,,,,,,
muutma,vastu_võetava=m,xcomp,aja_horisont2000_587#16,,,,,,,,,,,,
muutma,võimatu,xcomp,tea_AA_05_6_758#8,,,,,,,,,,,,
muutuma,agressiivne,xcomp,aja_luup200106_388#12,,,,,,,,,,,,
muutuma,asendamatu,xcomp,aja_horisont2000_504#9,,,,,,,,,,,,
muutuma,automaatne,xcomp,aja_luup200106_565#36,,,,,,,,,,,,
muutuma,automaatse=m,xcomp,tea_AA_05_6_714#9,,,,,,,,,,,,
muutuma,avatum,xcomp,aja_pm20001004_462#4,,,,,,,,,,,,
muutuma,eba_soodsa=m,xcomp,tea_toohoive_1191#6,,,,,,,,,,,,
muutuma,enam,xcomp,aja_ee200110_1971#12,,,,,,,,,,,,
muutuma,helde,xcomp,aja_ee200110_2241#4,,,,,,,,,,,,
muutuma,ähmane,xcomp,aja_epl20061216_10#7,,,,,,,,,,,,
muutuma,Interneti-põhine,xcomp,tea_eesti_arst_2004_1299#8,,,,,,,,,,,,
muutuma,jäine,xcomp,ilu_maailm_677#4,,,,,,,,,,,,
muutuma,jõukam,xcomp,tea_toohoive_208#7,,,,,,,,,,,,
muutuma,jultunud,xcomp,aja_ee199920_170#5,,,,,,,,,,,,
muutuma,kahvatum,xcomp,aja_ee200110_3022#3,,,,,,,,,,,,
muutuma,kahvatu,xcomp,aja_pm20000218_139#8,,,,,,,,,,,,
muutuma,kaine=m,xcomp,ilu_indrikson_242#5,,,,,,,,,,,,
muutuma,kapitali_mahukas,xcomp,tea_toohoive_1076#5,,,,,,,,,,,,
muutuma,kareda=m,xcomp,ilu_valton_171#5,,,,,,,,,,,,
muutuma,karmim,xcomp,aja_ee200110_1177#17,,,,,,,,,,,,
muutuma,keeruline,xcomp,aja_luup200009_493#9,,,,,,,,,,,,
muutuma,keerulisem,xcomp,tea_AA_05_6_437#7,,,,,,,,,,,,
muutuma,kiirem,xcomp,ilu_valton_213#10,,,,,,,,,,,,
muutuma,kiire,xcomp,aja_sloleht20071217_363#8,,,,,,,,,,,,
muutuma,külm,xcomp,ilu_valton_567#5,,,,,,,,,,,,
muutuma,korralik,xcomp,ilu_maailm_57#4,,,,,,,,,,,,
muutuma,kätte_saadav,xcomp,tea_toohoive_75#5,,,,,,,,,,,,
muutuma,kuivem,xcomp,aja_horisont2000_785#17,,,,,,,,,,,,
muutuma,kuivem,xcomp,ilu_orlau_26#8,,,,,,,,,,,,
muutuma,kõva,xcomp,ilu_kivirahk_633#7,,,,,,,,,,,,
muutuma,kõver,xcomp,ilu_ruben_235#14,,,,,,,,,,,,
muutuma,lapiku=m,xcomp,aja_horisont2000_55#15,,,,,,,,,,,,
muutuma,läbi_mõeldu=m,xcomp,aja_ml200247_144#21,,,,,,,,,,,,
muutuma,läbi_paistva=m,xcomp,aja_luup200202_864#8,,,,,,,,,,,,
muutuma,üle_rahvasta=tum,xcomp,aja_luup200106_508#7,,,,,,,,,,,,
muutuma,lähedasem,xcomp,ilu_valton_546#15,,,,,,,,,,,,
muutuma,libe,xcomp,aja_pm20001004_768#12,,,,,,,,,,,,
muutuma,lillakas,xcomp,aja_ee200110_2190#19,,,,,,,,,,,,
muutuma,lubatud,xcomp,aja_luup200009_796#9,,,,,,,,,,,,
muutuma,mandriline,xcomp,aja_ee200110_1177#18,,,,,,,,,,,,
muutuma,menukas,xcomp,tea_AA_05_6_227#58,,,,,,,,,,,,
muutuma,metsiku=m,xcomp,aja_luup200009_582#4,,,,,,,,,,,,
muutuma,milline,xcomp,aja_luup200009_18#9,,,,,,,,,,,,
muutuma,määrav,xcomp,aja_luup200106_256#16,,,,,,,,,,,,
muutuma,nüüdne,obl,tea_toohoive_698#4,,,,,,,,,,,,
muutuma,õõnes,xcomp,aja_ee200110_1268#3,,,,,,,,,,,,
muutuma,nähtav,xcomp,aja_horisont2000_49#14,,,,,,,,,,,,
muutuma,noorem,xcomp,ilu_remsu_278#29,,,,,,,,,,,,
muutuma,normaalsem,xcomp,tea_toohoive_576#11,,,,,,,,,,,,
muutuma,närviline,xcomp,aja_ee199920_432#6,,,,,,,,,,,,
muutuma,närviline,xcomp,aja_ee200110_463#23,,,,,,,,,,,,
muutuma,närviline,xcomp,ilu_maailm_438#4,,,,,,,,,,,,
muutuma,närvilisem,xcomp,aja_ml200247_663#12,,,,,,,,,,,,
muutuma,oluline,xcomp,aja_pm20001004_461#11,,,,,,,,,,,,
muutuma,olulisem,xcomp,aja_ml200247_2099#17,,,,,,,,,,,,
muutuma,pahur,xcomp,ilu_kanep_1042#7,,,,,,,,,,,,
muutuma,pahur,xcomp,ilu_kivirahk_156#4,,,,,,,,,,,,
muutuma,parem,xcomp,aja_ml200247_818#11,xcomp,,,,,,,,,,,
muutuma,parem,xcomp,aja_pm20001004_1233#15,,,,,,,,,,,,
muutuma,parem,xcomp,aja_pm20001004_7#16,,,,,,,,,,,,
muutuma,pehmem,xcomp,ilu_orlau_17#12,,,,,,,,,,,,
muutuma,pehme,xcomp,aja_ee199920_2014#14,,,,,,,,,,,,
muutuma,piinlik,xcomp,ilu_kanep_1023#1,,,,,,,,,,,,
muutuma,populaarne,xcomp,aja_ee199920_1123#16,,,,,,,,,,,,
muutuma,populaarne,xcomp,aja_ee199920_363#10,,,,,,,,,,,,
muutuma,populaarne,xcomp,aja_luup200106_310#8,,,,,,,,,,,,
muutuma,professionaalse=m,xcomp,aja_luup200202_320#12,,,,,,,,,,,,
muutuma,rafineeritud,xcomp,aja_ee200110_3152#5,,,,,,,,,,,,
muutuma,rahutu,xcomp,aja_sloleht20071217_549#4,,,,,,,,,,,,
muutuma,rahva_rohke=m,xcomp,aja_luup200202_290#7,,,,,,,,,,,,
muutuma,rahva_rohke=m,xcomp,aja_luup200202_292#10,,,,,,,,,,,,
muutuma,raskem,xcomp,aja_epl20061216_62#9,,,,,,,,,,,,
muutuma,raskem,xcomp,tea_toohoive_407#20,,,,,,,,,,,,
muutuma,reaalne,amod,aja_pm20001004_390#18,"xcomp
",,,,,,,,,,,
muutuma,reaalne,xcomp,aja_luup200202_891#7,,,,,,,,,,,,
muutuma,ärev,xcomp,aja_ml200247_1375#5,,,,,,,,,,,,
muutuma,rõõmsam,xcomp,ilu_valton_151#3,,,,,,,,,,,,
muutuma,sarnane,xcomp,aja_ee199920_311#13,,,,,,,,,,,,
muutuma,segane,xcomp,ilu_sauter_425#18,,,,,,,,,,,,
muutuma,sisutu,xcomp,aja_luup200106_850#4,,,,,,,,,,,,
muutuma,sünge,xcomp,ilu_indrikson_255#5,,,,,,,,,,,,
muutuma,soe,xcomp,aja_sloleht20071217_356#8,,,,,,,,,,,,
muutuma,soojem,xcomp,ilu_kivirahk_76#8,,,,,,,,,,,,
muutuma,surm_tõsine,xcomp,aja_ee200110_1040#3,,,,,,,,,,,,
muutuma,suurem,xcomp,ilu_valton_175#3,,,,,,,,,,,,
muutuma,Tallinna-keskse=m,xcomp,aja_ml200247_1231#12,,,,,,,,,,,,
muutuma,tasuline,xcomp,aja_ml200247_1286#15,,,,,,,,,,,,
muutuma,tasuline,xcomp,aja_ml200247_1287#4,,,,,,,,,,,,
muutuma,tava_pärasem,xcomp,aja_luup200202_332#3,,,,,,,,,,,,
muutuma,tähtsam,xcomp,aja_ee199920_1618#11,,,,,,,,,,,,
muutuma,tähtsam,xcomp,aja_luup200106_260#16,,,,,,,,,,,,
muutuma,täidlase=m,xcomp,aja_ee200110_1899#5,,,,,,,,,,,,
muutuma,tihedam,xcomp,aja_ee200110_1714#4,,,,,,,,,,,,
muutuma,tänane,obl,aja_ee199920_2135#1,,,,,,,,,,,,
muutuma,tänane,obl,aja_ee200110_1924#1,,,,,,,,,,,,
muutuma,tõsisem,xcomp,aja_pm20000218_430#19,,,,,,,,,,,,
muutuma,tume,xcomp,aja_pm199626_314#18,,,,,,,,,,,,
muutuma,tuntav,xcomp,aja_ml200247_1389#8,,,,,,,,,,,,
muutuma,uimane,xcomp,ilu_maailm_263#2,,,,,,,,,,,,
muutuma,vaiksem,xcomp,ilu_kivirahk_358#10,,,,,,,,,,,,
muutuma,vaiksem,xcomp,ilu_maailm_183#3,,,,,,,,,,,,
muutuma,vähe_väärtuslik,xcomp,aja_ml200247_1897#7,,,,,,,,,,,,
muutuma,võimatu,xcomp,aja_ee199920_485#7,,,,,,,,,,,,
muutuma,välja_kannatamatu,xcomp,ilu_maailm_237#4,,,,,,,,,,,,
muutu=nud,kodutu,xcomp,aja_ee200110_2700#6,,,,,,,,,,,,
muutu=nud,ohtlik,xcomp,tea_toohoive_1174#41,,,,,,,,,,,,
muutu=nud,soojem,xcomp,aja_horisont2000_829#9,,,,,,,,,,,,
muutu=nud,tuim,xcomp,aja_horisont2000_1273#13,,,,,,,,,,,,
muutuv,ir_ratsionaalse=m,xcomp,aja_ee199920_1590#3,,,,,,,,,,,,
muutuv,tähtsam,obl,tea_toohoive_586#5,,,,,,,,,,,,
muutuv,vaba_meelsem,xcomp,aja_horisont2000_1275#17,,,,,,,,,,,,
nihutama,nüüdne,obl,tea_eesti_arst_2004_288#1,,,,,,,,,,,,
nimetama,õige,xcomp,tea_eesti_arst_2004_1287#6,,,,,,,,,,,,
nimetama,infertiilne,xcomp,tea_eesti_arst_2004_48#1,,,,,,,,,,,,
nimetama,kahetsus_väärne,xcomp,aja_ml200247_925#21,,,,,,,,,,,,
nimetama,munga=lik,xcomp,aja_ee200110_1258#7,,,,,,,,,,,,
nimetama,riiklik,xcomp,aja_luup200202_602#8,,,,,,,,,,,,
noki=tud,puhas,xcomp,ilu_valton_324#21,,,,,,,,,,,,
nutma,märg,xcomp,ilu_sauter_29#17,,,,,,,,,,,,
olema,praegune,obl,aja_ee200110_901#1,,,,,,,,,,,,
olev,kolmas,xcomp,ilu_remsu_195#19,obl? pigem siiski xcomp (maailma kolmandaks olev Hiina),,,,,,,,,,,
ostma,tühi,xcomp,ilu_remsu_137#6,,,,,,,,,,,,
osutuma,eba_efektiivne,xcomp,tea_eesti_arst_2004_1196#25,,,,,,,,,,,,
osutuma,eba_oluline,xcomp,tea_dr8020_272#30,,,,,,,,,,,,
osutuma,eba_oluline,xcomp,tea_dr8020_354#16,,,,,,,,,,,,
osutuma,eba_oluline,xcomp,tea_dr8020_368#25,,,,,,,,,,,,
osutuma,eba_oluline,xcomp,tea_dr8020_388#45,,,,,,,,,,,,
osutuma,eba_oluline,xcomp,tea_dr8020_417#17,,,,,,,,,,,,
osutuma,kallim,xcomp,aja_ee200110_506#21,,,,,,,,,,,,
osutuma,lihtsam,xcomp,aja_pm20001004_1020#19,,,,,,,,,,,,
osutuma,mitte_identne,xcomp,ilu_kanep_427#18,,,,,,,,,,,,
osutuma,mõttetu,xcomp,tea_AA_05_6_555#20,,,,,,,,,,,,
osutuma,negatiivne,xcomp,tea_eesti_arst_2004_582#10,,,,,,,,,,,,
osutuma,õnnestunud,xcomp,tea_geofyysika_337#12,,,,,,,,,,,,
osutuma,normaalne,xcomp,tea_eesti_arst_2004_641#7,,,,,,,,,,,,
osutuma,nõrgem,xcomp,aja_horisont2000_243#14,,,,,,,,,,,,
osutuma,nõrk,xcomp,aja_ee200110_445#7,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_dr8020_260#11,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_dr8020_303#14,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_dr8020_306#26,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_dr8020_335#30,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_dr8020_352#25,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_toohoive_1174#25,,,,,,,,,,,,
osutuma,oluline,xcomp,tea_toohoive_884#34,,,,,,,,,,,,
osutuma,parim,xcomp,aja_epl20061216_335#9,,,,,,,,,,,,
osutuma,positiivne,xcomp,tea_eesti_arst_2004_640#11,,,,,,,,,,,,
osutuma,sisukas,xcomp,aja_horisont2000_371#8,,,,,,,,,,,,
osutuma,sobiv,xcomp,tea_toohoive_745#3,,,,,,,,,,,,
osutuma,suurendav,xcomp,tea_dr8020_443#28,,,,,,,,,,,,
osutuma,tugevam,xcomp,ilu_orlau_97#27,,,,,,,,,,,,
osutuma,vajalik,xcomp,aja_luup200009_766#33,,,,,,,,,,,,
osutuma,vajalik,xcomp,tea_eesti_arst_2004_758#15,,,,,,,,,,,,
osutuma,vajalik,xcomp,tea_toohoive_1177#22,,,,,,,,,,,,
osutuma,vale_positiivne,xcomp,aja_pm20001004_172#14,,,,,,,,,,,,
osutuma,vale,xcomp,aja_sloleht20071217_1026#16,,,,,,,,,,,,
osutuma,väike,xcomp,tea_geofyysika_468#9,,,,,,,,,,,,
osutuma,võimalik,xcomp,tea_geofyysika_196#15,xcomp,,,,,,,,,,,
osutuma,võimalik,xcomp,tea_geofyysika_195#11,,,,,,,,,,,,
osutuma,võimalik,xcomp,tea_geofyysika_329#4,,,,,,,,,,,,
panema,paha,xcomp,aja_luup200009_454#3,xcomp,,,,,,,,,,,
panema,paha,xcomp,aja_ee200110_3139#5,,,,,,,,,,,,
panema,paha,xcomp,aja_pm20001004_445#3,,,,,,,,,,,,
parandama,õige,xcomp,aja_epl20061216_32#8,,,,,,,,,,,,
peetav,elitaarne,xcomp,aja_ee200110_3125#10,xcomp,,,,,,,,,,,
peetav,kallis,xcomp,aja_ee199920_1233#4,,,,,,,,,,,,
peetav,oluline,xcomp,tea_eesti_arst_2004_1017#3,,,,,,,,,,,,
peetav,vajalik,xcomp,tea_dr8020_190#4,xcomp,,,,,,,,,,,
peetud,fataalne,xcomp,tea_eesti_arst_2004_992#9,,,,,,,,,,,,
peetud,tähtis,xcomp,aja_horisont2000_212#9,,,,,,,,,,,,
peilima,praegune,obl,aja_horisont2000_1147#1,,,,,,,,,,,,
pesema,puhas,xcomp,aja_pm20000218_861#12,,,,,,,,,,,,
pesema,puhas,xcomp,aja_pm20000218_866#13,,,,,,,,,,,,
pes=tud,puhas,xcomp,aja_ee200110_1868#21,,,,,,,,,,,,
pühkima,puhas,xcomp,aja_ml200247_1261#22,,,,,,,,,,,,
pühkima,puhas,xcomp,arborest-dev_104#5,,,,,,,,,,,,
pidama,armetu,xcomp,aja_ee200110_1886#5,,,,,,,,,,,,
pidama,asendamatu,xcomp,aja_pm199626_552#11,,,,,,,,,,,,
pidama,dis_krimineeri=v,xcomp,aja_epl20061216_83#3,,,,,,,,,,,,
pidama,eba_õiglane,xcomp,aja_ee199920_1194#7,,,,,,,,,,,,
pidama,eba_soovitav,xcomp,tea_dr8020_157#17,,,,,,,,,,,,
pidama,eba_tõe_näoline,xcomp,aja_pm20000218_1171#15,,,,,,,,,,,,
pidama,endast_mõistetav,xcomp,tea_geofyysika_283#15,,,,,,,,,,,,
pidama,enesest_mõistetav,xcomp,aja_ee200110_2913#47,,,,,,,,,,,,
pidama,enesest_mõistetav,xcomp,aja_pm20000218_1158#38,,,,,,,,,,,,
pidama,erinev,xcomp,tea_eesti_arst_2004_1164#7,,,,,,,,,,,,
pidama,harmoonilise=m,xcomp,aja_luup200202_188#2,,,,,,,,,,,,
pidama,hea,xcomp,aja_sloleht20071217_88#8,,,,,,,,,,,,
pidama,huvitav,xcomp,tea_geofyysika_369#1,,,,,,,,,,,,
pidama,ideaali_lähedane,xcomp,aja_ee200110_1901#27,,,,,,,,,,,,
pidama,õige,xcomp,aja_pm20000218_1082#5,,,,,,,,,,,,
pidama,õige,xcomp,aja_pm20000218_438#5,,,,,,,,,,,,
pidama,õiglane,xcomp,aja_luup200202_463#7,,,,,,,,,,,,
pidama,õiglasem,xcomp,aja_luup200202_193#2,,,,,,,,,,,,
pidama,ihaldus_väärne,xcomp,aja_ee200110_2631#26,,,,,,,,,,,,
pidama,jätkuv,xcomp,tea_toohoive_918#2,peab seda muutust jätkuvaks - xcomp,,,,,,,,,,,
pidama,julge,xcomp,aja_horisont2000_1324#23,,,,,,,,,,,,
pidama,keeruline,xcomp,aja_luup200009_1054#6,,,,,,,,,,,,
pidama,kera_kujuline,xcomp,tea_geofyysika_521#10,,,,,,,,,,,,
pidama,kohustuslik,xcomp,aja_pm20000218_1155#11,,,,,,,,,,,,
pidama,kohustuslik,xcomp,aja_pm20000218_575#9,,,,,,,,,,,,
pidama,kõrgem,xcomp,tea_dr8020_137#21,,,,,,,,,,,,
pidama,kuuluv,xcomp,aja_pm199626_146#13,,,,,,,,,,,,
pidama,lapik,xcomp,tea_geofyysika_520#5,,,,,,,,,,,,
pidama,ülbe,xcomp,aja_epl20061216_578#4,,,,,,,,,,,,
pidama,leebe_loomu=line,xcomp,aja_ee200110_1886#18,,,,,,,,,,,,
pidama,liikumatu,xcomp,tea_geofyysika_285#5,,,,,,,,,,,,
pidama,mõistlik,xcomp,aja_ee200110_1298#4,,,,,,,,,,,,
pidama,mõttetu,xcomp,aja_pm20000218_1143#7,,,,,,,,,,,,
pidama,õnnelikum,xcomp,aja_horisont2000_281#6,,,,,,,,,,,,
pidama,õnnestunud,xcomp,aja_ml200247_205#2,xcomp,,,,,,,,,,,
pidama,õnnestunud,xcomp,aja_ml200247_207#4,,,,,,,,,,,,
pidama,normaalne,xcomp,aja_epl20061216_86#4,,,,,,,,,,,,
pidama,normaalne,xcomp,aja_horisont2000_68#14,,,,,,,,,,,,
pidama,normaalne,xcomp,aja_luup200106_1505#11,,,,,,,,,,,,
pidama,normaalne,xcomp,ilu_sauter_326#44,,,,,,,,,,,,
pidama,nõrgem,xcomp,ilu_remsu_299#33,,,,,,,,,,,,
pidama,oluline,xcomp,aja_luup200202_600#15,,,,,,,,,,,,
pidama,oluline,xcomp,aja_sloleht20071217_459#2,,,,,,,,,,,,
pidama,oluline,xcomp,tea_AA_05_6_1001#22,,,,,,,,,,,,
pidama,olulisem,xcomp,aja_ee200110_1876#15,,,,,,,,,,,,
pidama,olulisem,xcomp,aja_ml200247_214#7,,,,,,,,,,,,
pidama,olulisem,xcomp,aja_pm20000218_961#17,,,,,,,,,,,,
pidama,ots_tarbekas,xcomp,aja_pm20000218_280#8,,,,,,,,,,,,
pidama,ots_tarbekas,xcomp,tea_eesti_arst_2004_769#5,,,,,,,,,,,,
pidama,parem,xcomp,aja_luup200106_1382#10,,,,,,,,,,,,
pidama,parem,xcomp,aja_luup200202_270#11,,,,,,,,,,,,
pidama,parim,xcomp,aja_horisont2000_425#8,,,,,,,,,,,,
pidama,piisav,xcomp,tea_geofyysika_12#9,,,,,,,,,,,,
pidama,raskem,xcomp,ilu_valton_309#5,,,,,,,,,,,,
pidama,reaalne,xcomp,aja_pm20001004_619#12,,,,,,,,,,,,
pidama,seksikas,xcomp,aja_ml200247_1373#4,,,,,,,,,,,,
pidama,säilitamis_väärne,xcomp,aja_pm20000218_321#28,,,,,,,,,,,,
pidama,sobiv,xcomp,tea_dr8020_362#37,,,,,,,,,,,,
pidama,soovitav,xcomp,tea_dr8020_132#6,,,,,,,,,,,,
pidama,sääst=likum,xcomp,aja_luup200202_185#4,,,,,,,,,,,,
pidama,suur,xcomp,tea_AA_05_6_481#8,,,,,,,,,,,,
pidama,targem,xcomp,aja_pm199626_177#8,,,,,,,,,,,,
pidama,tõene,xcomp,aja_ee199920_259#15,,,,,,,,,,,,
pidama,tõe_näoline,xcomp,aja_pm20000218_73#3,,,,,,,,,,,,
pidama,tõe_pärane,xcomp,tea_eesti_arst_2004_193#4,xcomp,,,,,,,,,,,
pidama,tõe_pärane,xcomp,tea_geofyysika_511#1,,,,,,,,,,,,
pidama,tähendus=likum,xcomp,tea_eesti_arst_2004_385#15,,,,,,,,,,,,
pidama,tähtis,xcomp,ilu_valton_317#4,,,,,,,,,,,,
pidama,tähtsam,xcomp,aja_horisont2000_374#7,,,,,,,,,,,,
pidama,tähtsam,xcomp,aja_pm199626_807#11,,,,,,,,,,,,
pidama,tähtsam,xcomp,aja_sloleht20071217_189#10,,,,,,,,,,,,
pidama,tähtsam,xcomp,tea_geofyysika_415#5,,,,,,,,,,,,
pidama,vajalik,xcomp,aja_ee199920_1619#6,,,,,,,,,,,,
pidama,vajalik,xcomp,aja_epl20061216_630#12,,,,,,,,,,,,
pidama,vajalik,xcomp,aja_ml200247_782#12,,,,,,,,,,,,
pidama,vajalik,xcomp,aja_pm20000218_18#24,,,,,,,,,,,,
pidama,vajalik,xcomp,ilu_ruben_112#6,,,,,,,,,,,,
pidama,vajalik,xcomp,tea_AA_05_6_1015#7,,,,,,,,,,,,
pidama,vajalik,xcomp,tea_eesti_arst_2004_938#18,,,,,,,,,,,,
pidama,vajalik,xcomp,tea_geofyysika_222#15,,,,,,,,,,,,
pidama,vere_januline,xcomp,aja_luup200106_540#5,,,,,,,,,,,,
pidama,vähene,xcomp,ilu_remsu_260#16,xcomp,,,,,,,,,,,
pidama,viimane,xcomp,aja_pm20000218_937#13,,,,,,,,,,,,
pidama,väike,xcomp,aja_ml200247_969#7,,,,,,,,,,,,
pidama,võimalik,xcomp,aja_ee199920_260#5,,,,,,,,,,,,
pidama,võimalik,xcomp,aja_pm20001004_918#23,,,,,,,,,,,,
pidama,väärtuslik,xcomp,aja_luup200106_1388#33,,,,,,,,,,,,
pidav,demo_kraatlik,xcomp,aja_pm20001004_1150#6,xcomp,,,,,,,,,,,
pidav,elamis_kõlbmatu,xcomp,aja_luup200202_499#33,xcomp,,,,,,,,,,,
pigistama,kuiv,xcomp,aja_luup200009_46#11,,,,,,,,,,,,
piirama,sektori_sisene,xcomp,tea_toohoive_987#9,,,,,,,,,,,,
piisavalt,praegune,obl,aja_pm20000218_1425#20,,,,,,,,,,,,
pilduma,vigane,xcomp,arborest_905#5,,,,,,,,,,,,
platseeruma,kolmas,xcomp,arborest-test_114#3,xcomp,,,,,,,,,,,
põlgama,läila,xcomp,ilu_kivirahk_563#22,,,,,,,,,,,,
õppima,selge,xcomp,aja_ee200110_1829#11,,,,,,,,,,,,
õppima,selge,xcomp,aja_epl20061216_53#8,,,,,,,,,,,,
õppima,selge,xcomp,aja_horisont2000_1282#9,,,,,,,,,,,,
õppima,selge,xcomp,ilu_remsu_49#38,,,,,,,,,,,,
praavi=nud,tume,xcomp,ilu_kanep_1012#27,,,,,,,,,,,,
pöörama,õige,xcomp,aja_epl20061216_493#28,,,,,,,,,,,,
puhuma,suur,xcomp,aja_horisont2000_712#8,,,,,,,,,,,,
pussitama,surnud,xcomp,aja_ee200110_2390#16,,,,,,,,,,,,
%,rahuldav,orphan,tea_eesti_arst_2004_1574#17,,,,,,,,,,,,
ravima,terve,xcomp,aja_horisont2000_1102#14,,,,,,,,,,,,
registreeritud,töötu,xcomp,aja_ee199920_467#2,,,,,,,,,,,,
röökima,kähe,xcomp,ilu_orlau_38#31,,,,,,,,,,,,
rääkima,kuiv,xcomp,ilu_kanep_1100#5,,,,,,,,,,,,
rääkima,puhas,xcomp,aja_ee200110_216#11,,,,,,,,,,,,
rääkima,selge,xcomp,aja_luup200202_788#3,,,,,,,,,,,,
ronima,hingetu,xcomp,arborest_435#3,,,,,,,,,,,,
rookima,puhas,xcomp,aja_pm20000218_1192#14,,,,,,,,,,,,
<ROOT>,kiire,root,aja_sloleht20071217_790#2,,,,,,,,,,,,
<ROOT>,oht=likem,root,aja_ee199920_952#2,,,,,,,,,,,,
<ROOT>,ohtlikum,root,aja_horisont2000_375#2,,,,,,,,,,,,
<ROOT>,oluline,root,tea_eesti_arst_2004_373#1,,,,,,,,,,,,
<ROOT>,peamine,root,tea_geofyysika_404#1,,,,,,,,,,,,
<ROOT>,pea_osaline,root,tea_geofyysika_531#16,,,,,,,,,,,,
<ROOT>,tooni_andev,root,aja_ee200110_1884#6,,,,,,,,,,,,
<ROOT>,vaba,root,aja_pm20000218_34#2,,,,,,,,,,,,
röövima,tühi,xcomp,aja_ee200110_113#3,,,,,,,,,,,,
saabuma,järgmine,obl,aja_ee200110_571#1,,,,,,,,,,,,
saama,25_aastane,xcomp,aja_ml200247_1434#9,,,,,,,,,,,,
saama,ainu_valitsev,xcomp,tea_geofyysika_267#4,,,,,,,,,,,,
saama,hea,xcomp,aja_luup200106_401#6,,,,,,,,,,,,
saama,jõukas,xcomp,ilu_remsu_111#15,,,,,,,,,,,,
saama,kuulus,xcomp,aja_ee200110_1208#4,,,,,,,,,,,,
saama,kuulus,xcomp,aja_ee200110_3084#33,,,,,,,,,,,,
saama,kuulus,xcomp,ilu_remsu_74#7,,,,,,,,,,,,
saama,üldine,xcomp,aja_pm20000218_1054#2,,,,,,,,,,,,
saama,maa_ilma_kuulus,xcomp,aja_luup200202_434#6,,,,,,,,,,,,
saama,määrav,xcomp,tea_dr8020_189#5,,,,,,,,,,,,
saama,märg,xcomp,ilu_ruben_191#16,,,,,,,,,,,,
saama,märg,xcomp,ilu_valton_194#10,,,,,,,,,,,,
saama,nüüdne,obl,aja_horisont2000_551#1,,,,,,,,,,,,
saama,nüüdne,obl,aja_pm20001004_1011#2,,,,,,,,,,,,
saama,õnnelik,xcomp,aja_luup200009_276#5,,,,,,,,,,,,
saama,oluline,xcomp,aja_ml200247_1540#11,,,,,,,,,,,,
saama,osaline,xcomp,aja_luup200106_574#18,,,,,,,,,,,,
saama,osaline,xcomp,ilu_remsu_261#13,,,,,,,,,,,,
saama,pahane,xcomp,ilu_kivirahk_254#21,,,,,,,,,,,,
saama,pilke_alune,xcomp,aja_luup200009_919#12,,,,,,,,,,,,
saama,prii,xcomp,aja_ee200110_147#7,,,,,,,,,,,,
saama,rikas,xcomp,aja_ee199920_1469#4,,,,,,,,,,,,
saama,rikas,xcomp,aja_ee200110_1643#5,,,,,,,,,,,,
saama,rikas,xcomp,aja_ee200110_842#3,,,,,,,,,,,,
saama,rikas,xcomp,aja_luup200009_272#12,,,,,,,,,,,,
saama,rikas,xcomp,aja_luup200009_285#5,,,,,,,,,,,,
saama,rikas,xcomp,aja_luup200009_285#8,,,,,,,,,,,,
saama,rikas,xcomp,aja_luup200106_220#6,,,,,,,,,,,,
saama,rikas,xcomp,aja_pm199626_783#22,,,,,,,,,,,,
saama,rikas,xcomp,ilu_sauter_262#7,,,,,,,,,,,,
saama,rikas,xcomp,ilu_sauter_263#4,,,,,,,,,,,,
